Run #,Apogee Time (s),Launch Time (s),Burnout Time (s),Ground Hit Time (s),Max X Position (m),Max Altitude (m),Max Velocity Z (m/s),Landing X Pos (m),Landing Lon (deg),Landing Lat (deg),Thrust Scale Factor,Random Parameters
49,46.506,0,4.3,498.7755645,2.76E-06,12153.86438,698.8744504,-4922.766105,-81.86618916,48.02060278,-1.528500193,"{'gross_weight': 49179.41505359515, 'diameter': 0.13061343831160213, 'launch_rod_length': 2.0311485437516708, 'launch_temperature': 283.1273788828815, 'wind_direction': 2.0103972434027564, 'wind_speed_average': 3.9653523899045875, 'wind_turbulence_intensity': -0.5217119540404045, 'launch_rod_angle': -0.17050344547148238, 'launch_rod_direction': 1.623770854474201, 'separation_delay_charge': -0.25780572813839353, 'wind_standard_deviation': -0.2903557175201126}"
50,46.07632812,0,4.3,494.3398422,2.14E-06,12068.83922,701.2773082,-5480.723109,-81.87357081,47.9362068,2.214147888,"{'gross_weight': 49171.58133927828, 'diameter': 0.13120745852330185, 'launch_rod_length': 1.8440977593201864, 'launch_temperature': 305.1039913550884, 'wind_direction': 0.6549500559520561, 'wind_speed_average': 10.452353519508003, 'wind_turbulence_intensity': 2.480010128530118, 'launch_rod_angle': -0.19791017500671695, 'launch_rod_direction': 1.5896030267287156, 'separation_delay_charge': 0.12017952697141096, 'wind_standard_deviation': 1.0790272650278696}"
51,44.84632813,0,4.3,480.2561116,4092.563378,11561.28772,684.2127302,4082.592639,-81.74509654,48.03081112,-1.27095369,"{'gross_weight': 49182.80229494403, 'diameter': 0.13069439630345608, 'launch_rod_length': 1.5122874456565794, 'launch_temperature': 308.4725848946878, 'wind_direction': 4.017799832870204, 'wind_speed_average': -2.6080024329828255, 'wind_turbulence_intensity': -3.0162638986955206, 'launch_rod_angle': -0.21792445635099023, 'launch_rod_direction': 1.6222551427611285, 'separation_delay_charge': -0.014610254566804684, 'wind_standard_deviation': 0.9225209692385792}"
52,44.99632813,0,4.3,481.6802682,5140.808686,11526.82051,678.6194155,5140.808686,-81.73092249,47.98824336,-0.479406672,"{'gross_weight': 49175.52450413252, 'diameter': 0.13131540323510882, 'launch_rod_length': 2.326954876186624, 'launch_temperature': 286.3491955648353, 'wind_direction': 4.961746790254361, 'wind_speed_average': -1.6302267482706885, 'wind_turbulence_intensity': 1.9533680375069993, 'launch_rod_angle': -0.21221377607040515, 'launch_rod_direction': 1.5773187532113502, 'separation_delay_charge': 0.5542986587637667, 'wind_standard_deviation': -5.612435713613316}"
53,44.67762901,0,4.3,490.8439201,7397.457486,11431.61307,678.4298205,7397.457486,-81.70066545,47.95406978,-0.425640313,"{'gross_weight': 49184.88037724634, 'diameter': 0.13088379702277533, 'launch_rod_length': 1.8846874648050782, 'launch_temperature': 292.3237971573026, 'wind_direction': -0.9681730630335732, 'wind_speed_average': 7.517978426511688, 'wind_turbulence_intensity': -3.662523328200547, 'launch_rod_angle': -0.2380861832211857, 'launch_rod_direction': 1.5850941481379788, 'separation_delay_charge': -0.595650641156181, 'wind_standard_deviation': 8.864306343314093}"
54,45.38632812,0,4.3,486.1635949,3.04E-06,11719.44499,687.854404,-5783.231224,-81.87765264,47.95024255,1.392869825,"{'gross_weight': 49182.46389560403, 'diameter': 0.130392343078859, 'launch_rod_length': 1.853720102737867, 'launch_temperature': 294.49585288314, 'wind_direction': 0.8053191341823768, 'wind_speed_average': 7.017429408111158, 'wind_turbulence_intensity': 3.9941138754644787, 'launch_rod_angle': -0.2413338467038847, 'launch_rod_direction': 1.5907001714290463, 'separation_delay_charge': -0.30215253953137466, 'wind_standard_deviation': -3.5918102117148076}"
55,45.735,0,4.3,490.1575554,5384.505944,11905.21304,696.3163443,5384.505944,-81.72770829,47.94512767,2.121481396,"{'gross_weight': 49171.116575977765, 'diameter': 0.13025065118817725, 'launch_rod_length': 1.4694765545831696, 'launch_temperature': 301.82767348123207, 'wind_direction': -0.7262102527343375, 'wind_speed_average': 8.703758421800469, 'wind_turbulence_intensity': -0.65149956409475, 'launch_rod_angle': -0.21443747027048696, 'launch_rod_direction': 1.530975779456776, 'separation_delay_charge': 0.3432471811920644, 'wind_standard_deviation': -1.7910852129242965}"
56,46.06632812,0,4.3,494.0225542,2.21E-06,12073.91497,701.8683216,-4449.924623,-81.85986738,48.0514453,2.545003644,"{'gross_weight': 49172.765400766584, 'diameter': 0.13144109659822303, 'launch_rod_length': 1.6782138379935925, 'launch_temperature': 306.37042331181726, 'wind_direction': 2.48361438252799, 'wind_speed_average': 7.0364711736675245, 'wind_turbulence_intensity': -0.317524376604329, 'launch_rod_angle': -0.20379787211079883, 'launch_rod_direction': 1.6390193485630262, 'separation_delay_charge': 0.5536687607229832, 'wind_standard_deviation': -3.66849730692207}"
57,45.115,0,4.3,483.0550668,3.24E-06,11670.76596,688.1888958,-4640.485356,-81.86238979,48.01733129,0.684210307,"{'gross_weight': 49168.22956754537, 'diameter': 0.1315730512448673, 'launch_rod_length': 1.7769895280212407, 'launch_temperature': 307.4600342494485, 'wind_direction': 1.9686386223364103, 'wind_speed_average': -8.537792300489754, 'wind_turbulence_intensity': -3.5093248918686157, 'launch_rod_angle': -0.19796821816737703, 'launch_rod_direction': 1.5367355118108719, 'separation_delay_charge': 0.12469182689389387, 'wind_standard_deviation': -1.7346497096033096}"
58,45.475,0,4.3,487.6176864,5247.747608,11678.85294,681.4532421,5247.747608,-81.72944482,48.0180235,-0.159605456,"{'gross_weight': 49184.54373688243, 'diameter': 0.13158055322135265, 'launch_rod_length': 1.7653269640202494, 'launch_temperature': 273.7339295609472, 'wind_direction': -1.9325231536672076, 'wind_speed_average': 1.7901912890275131, 'wind_turbulence_intensity': 0.1456647719129351, 'launch_rod_angle': -0.2013889131313728, 'launch_rod_direction': 1.5408492483202676, 'separation_delay_charge': 0.1457022709599408, 'wind_standard_deviation': 2.1344241294419373}"
59,45.185,0,4.3,483.5624667,3.51E-07,11642.25336,686.2017051,-793.665509,-81.8106496,47.9157287,1.33785029,"{'gross_weight': 49170.793001646685, 'diameter': 0.1303467226334282, 'launch_rod_length': 1.7830640732719012, 'launch_temperature': 297.7996156202532, 'wind_direction': 0.07998138308854119, 'wind_speed_average': 9.721783292979673, 'wind_turbulence_intensity': 2.645323772174869, 'launch_rod_angle': -0.25243916599170185, 'launch_rod_direction': 1.5880365351334345, 'separation_delay_charge': -0.5697055819883774, 'wind_standard_deviation': -2.1765357634911613}"
60,44.99632813,0,4.3,481.8620253,4943.414501,11567.83248,683.2000471,4943.414501,-81.73355685,48.00225979,4.537748378,"{'gross_weight': 49180.54034812214, 'diameter': 0.13027097463185244, 'launch_rod_length': 1.6896907629834939, 'launch_temperature': 296.1386062052469, 'wind_direction': 4.66381411140201, 'wind_speed_average': -2.7539558823883805, 'wind_turbulence_intensity': 9.21248749063322, 'launch_rod_angle': -0.1972154989413394, 'launch_rod_direction': 1.644725997129244, 'separation_delay_charge': -0.25189578127134715, 'wind_standard_deviation': -5.217100715683308}"
61,45.78014449,0,4.3,499.6696392,2.99E-06,11919.64158,696.0371491,-6356.56119,-81.88534264,47.94526437,2.537519724,"{'gross_weight': 49182.25972218353, 'diameter': 0.13188832311693843, 'launch_rod_length': 1.8498034914728927, 'launch_temperature': 294.19253245817623, 'wind_direction': 0.8050734923810406, 'wind_speed_average': 9.88442374142948, 'wind_turbulence_intensity': 7.062596567054678, 'launch_rod_angle': -0.2368956932254513, 'launch_rod_direction': 1.6260805452264073, 'separation_delay_charge': 0.5751383098978659, 'wind_standard_deviation': 7.044227274790882}"
62,46.436,0,4.3,497.4365851,2.55E-06,12056.21979,693.1918221,-9279.048949,-81.92460689,47.95652825,6.138747085,"{'gross_weight': 49178.21997023223, 'diameter': 0.13067305572155194, 'launch_rod_length': 1.5901609755156734, 'launch_temperature': 272.1536250198366, 'wind_direction': 1.0904897120513375, 'wind_speed_average': 13.589971706905407, 'wind_turbulence_intensity': -2.6218950868261053, 'launch_rod_angle': -0.1604674133657823, 'launch_rod_direction': 1.5491200197425836, 'separation_delay_charge': 0.09400886202380698, 'wind_standard_deviation': 1.417073369364129}"
63,44.12185074,0,4.3,484.9549001,1.93E-06,11228.75892,673.1805422,-3014.041893,-81.84046914,47.94894339,-2.628715016,"{'gross_weight': 49178.515787992284, 'diameter': 0.1311167895358614, 'launch_rod_length': 1.675781703437814, 'launch_temperature': 299.37111758121125, 'wind_direction': 0.48326678856824756, 'wind_speed_average': 2.310244651736329, 'wind_turbulence_intensity': -2.5411503883526083, 'launch_rod_angle': -0.2369986805910899, 'launch_rod_direction': 1.507509428023826, 'separation_delay_charge': 0.43997390447764106, 'wind_standard_deviation': 9.447680791062226}"
64,43.876,0,4.3,467.6320139,3.74E-06,11043.01251,662.523519,-5190.833753,-81.86972369,47.9689914,0.999811533,"{'gross_weight': 49171.976014822605, 'diameter': 0.1305640362363757, 'launch_rod_length': 1.9017402968983037, 'launch_temperature': 291.11002341634753, 'wind_direction': 0.9833354626085651, 'wind_speed_average': -1.0284436394259737, 'wind_turbulence_intensity': -0.6815538306600567, 'launch_rod_angle': -0.2581287751542607, 'launch_rod_direction': 1.5491829578816962, 'separation_delay_charge': -0.3258350413066528, 'wind_standard_deviation': -1.4861387023862014}"
65,45.496,0,4.3,486.8717518,4.31E-06,11777.09843,689.3412314,-8584.61011,-81.91533976,47.98267355,-0.543974273,"{'gross_weight': 49176.80035239529, 'diameter': 0.13079594513764892, 'launch_rod_length': 2.0898572348987283, 'launch_temperature': 297.87559439185503, 'wind_direction': 1.3514291696380822, 'wind_speed_average': 8.201375121485405, 'wind_turbulence_intensity': -3.4997871381412398, 'launch_rod_angle': -0.2535419260159014, 'launch_rod_direction': 1.7073301049585181, 'separation_delay_charge': 0.4026320383537925, 'wind_standard_deviation': -5.264614993171491}"
66,44.506,0,4.3,477.9423785,5.94E-07,11297.57864,671.0599214,-1670.363137,-81.82241117,47.91072282,4.238814728,"{'gross_weight': 49169.292090094656, 'diameter': 0.13051112839741913, 'launch_rod_length': 1.6959618529129907, 'launch_temperature': 284.3263481637655, 'wind_direction': 0.16262477106826068, 'wind_speed_average': 9.057402334706527, 'wind_turbulence_intensity': 2.2633763550128605, 'launch_rod_angle': -0.20732093111591754, 'launch_rod_direction': 1.614081104141422, 'separation_delay_charge': 0.039348335475378936, 'wind_standard_deviation': 3.725990299857581}"
67,46.19941012,0,4.3,501.7718491,5.69E-07,12062.06795,699.1233927,-1084.010894,-81.81455213,47.93922279,4.031985481,"{'gross_weight': 49172.98010916793, 'diameter': 0.13213317379110576, 'launch_rod_length': 1.8438059981943353, 'launch_temperature': 288.4610305101045, 'wind_direction': 0.15307745955435892, 'wind_speed_average': 7.457385717958225, 'wind_turbulence_intensity': -0.8914609099782786, 'launch_rod_angle': -0.2110429558462167, 'launch_rod_direction': 1.4170998176914205, 'separation_delay_charge': 0.06754696341474332, 'wind_standard_deviation': 5.7435310971276}"
68,45.03632813,0,4.3,481.288331,1893.514396,11588.20135,685.0755632,1893.514396,-81.7745032,48.09642554,2.232839579,"{'gross_weight': 49171.487191347034, 'diameter': 0.13038633265937644, 'launch_rod_length': 1.8597250439981126, 'launch_temperature': 301.2135116839505, 'wind_direction': 3.317688998697845, 'wind_speed_average': 12.576229061409121, 'wind_turbulence_intensity': -0.40583020944329656, 'launch_rod_angle': -0.24388346865742785, 'launch_rod_direction': 1.5536568032362432, 'separation_delay_charge': -0.5914985955618538, 'wind_standard_deviation': -0.35943825022134634}"
69,45.926,0,4.3,494.4047491,2.78E-06,11945.51984,694.8890979,-8657.909959,-81.91625744,47.95285224,2.298575641,"{'gross_weight': 49182.84107004654, 'diameter': 0.13132775393700277, 'launch_rod_length': 1.862039966915331, 'launch_temperature': 293.33567972308606, 'wind_direction': 1.025930929477437, 'wind_speed_average': 12.500496921004448, 'wind_turbulence_intensity': -5.15820341334612, 'launch_rod_angle': -0.1827140823527971, 'launch_rod_direction': 1.632678346221869, 'separation_delay_charge': 0.36526012228172433, 'wind_standard_deviation': 2.7194250369901676}"
70,44.896,0,4.3,479.5993176,4.09E-06,11507.43423,683.2637632,-10607.5037,-81.94260984,48.01566555,3.00318753,"{'gross_weight': 49176.84589173631, 'diameter': 0.12983623742441244, 'launch_rod_length': 2.03516226838206, 'launch_temperature': 298.8781282171205, 'wind_direction': 1.7361348722115262, 'wind_speed_average': 12.83974791261867, 'wind_turbulence_intensity': 1.787193807667033, 'launch_rod_angle': -0.23636375146529892, 'launch_rod_direction': 1.448483222011548, 'separation_delay_charge': 0.043714411702887694, 'wind_standard_deviation': -2.7349673044752993}"
71,45.22632813,0,4.3,483.7006326,4.38E-06,11616.36109,682.4450534,-10621.00379,-81.94279208,48.01593555,2.966091502,"{'gross_weight': 49174.72977511025, 'diameter': 0.13090053871309015, 'launch_rod_length': 1.6922814754233577, 'launch_temperature': 290.4892187419558, 'wind_direction': 1.7387875086340772, 'wind_speed_average': 11.739331410451609, 'wind_turbulence_intensity': 2.614476506873459, 'launch_rod_angle': -0.2550298611558498, 'launch_rod_direction': 1.57588790682947, 'separation_delay_charge': 0.41871413134688645, 'wind_standard_deviation': -1.764009740727778}"
72,46.146,0,4.3,494.5643732,8.77E-07,12070.68921,702.9241404,-1673.672205,-81.82247616,47.95810262,2.54619018,"{'gross_weight': 49176.94690130651, 'diameter': 0.1297338019399371, 'launch_rod_length': 2.2345399561741326, 'launch_temperature': 300.6727578542336, 'wind_direction': 0.337643398932405, 'wind_speed_average': 4.675569477402686, 'wind_turbulence_intensity': -2.4376212466049, 'launch_rod_angle': -0.14745337973081157, 'launch_rod_direction': 1.5783838831325623, 'separation_delay_charge': -0.07210735937365072, 'wind_standard_deviation': -7.689328613352909}"
73,45.615,0,4.3,488.632755,1.71E-06,11794.94117,690.0188024,-2562.223455,-81.83445772,48.03151515,3.283491617,"{'gross_weight': 49154.34728263674, 'diameter': 0.12994670754149457, 'launch_rod_length': 1.9565490872734346, 'launch_temperature': 287.9128311026224, 'wind_direction': 2.5152485181173905, 'wind_speed_average': 0.7543085466178088, 'wind_turbulence_intensity': -0.5247439486853177, 'launch_rod_angle': -0.1629762469638171, 'launch_rod_direction': 1.5658281339730302, 'separation_delay_charge': 0.24205456932078126, 'wind_standard_deviation': -4.537846906965353}"
74,42.796,0,4.3,455.6900637,7546.734172,10548.44747,644.4706712,7546.734172,-81.69874797,47.90965141,0.023140722,"{'gross_weight': 49182.75495765142, 'diameter': 0.13094180863472718, 'launch_rod_length': 2.064649859901731, 'launch_temperature': 293.2048766467874, 'wind_direction': -0.6464037633215365, 'wind_speed_average': 12.774915813755506, 'wind_turbulence_intensity': 0.7872401190128369, 'launch_rod_angle': -0.28569633498950375, 'launch_rod_direction': 1.5539375185827173, 'separation_delay_charge': -0.533402165752101, 'wind_standard_deviation': 3.4446176043015675}"
75,46.616,0,4.3,501.8697924,5618.539264,12279.35887,706.3496911,5618.539264,-81.72444131,48.03048747,0.243519548,"{'gross_weight': 49164.55705411295, 'diameter': 0.13102030995441255, 'launch_rod_length': 2.093904817678051, 'launch_temperature': 295.7714930117008, 'wind_direction': 4.172373030613502, 'wind_speed_average': 7.193543036978925, 'wind_turbulence_intensity': 2.2392224387986484, 'launch_rod_angle': -0.1743477224669957, 'launch_rod_direction': 1.7071213882832532, 'separation_delay_charge': 0.031985701730837854, 'wind_standard_deviation': 1.9077289578352121}"
76,45.23632813,0,4.3,484.7237352,7427.671383,11648.19739,683.961946,7427.671383,-81.70016714,48.00196681,-0.618710738,"{'gross_weight': 49178.43251622126, 'diameter': 0.13069827435972206, 'launch_rod_length': 1.8320052506515783, 'launch_temperature': 291.8598559583734, 'wind_direction': 4.68420744347244, 'wind_speed_average': 5.061439403006436, 'wind_turbulence_intensity': 2.822049421912911, 'launch_rod_angle': -0.24736172629633008, 'launch_rod_direction': 1.5437747083063036, 'separation_delay_charge': 0.471051315168952, 'wind_standard_deviation': 0.5991493305993368}"
77,46.706,0,4.3,501.2859321,1.51E-06,12303.73396,706.2385054,-2737.292906,-81.83681596,48.03689426,-1.612057678,"{'gross_weight': 49180.20584091062, 'diameter': 0.13077490487855475, 'launch_rod_length': 1.3920496111446512, 'launch_temperature': 295.4418241746802, 'wind_direction': 2.558103341422026, 'wind_speed_average': 3.6457205871789546, 'wind_turbulence_intensity': -3.5922223183264976, 'launch_rod_angle': -0.15289566753358028, 'launch_rod_direction': 1.5761927381279932, 'separation_delay_charge': -0.058484139658058744, 'wind_standard_deviation': -2.9857431964942704}"
