Run #,Apogee Time (s),Launch Time (s),Burnout Time (s),Ground Hit Time (s),Max X Position (m),Max Altitude (m),Max Velocity Z (m/s),Landing X Pos (m),Landing Lon (deg),Landing Lat (deg),Thrust Scale Factor,Random Parameters
49,33.80117588,0,7.254,331.9412499,5.21E-07,5908.923634,431.1110784,-357.9644952,-81.80480895,47.97693278,0.269375645,"{'gross_weight': 10.346168881568657, 'diameter': 0.1299712131923226, 'launch_rod_length': 1.957970570701131, 'launch_temperature': 312.03485665342106, 'wind_direction': 0.1326155202143342, 'wind_speed_average': 0.7193047449087064, 'wind_turbulence_intensity': 3.5621988689935415, 'launch_rod_angle': -0.22219231523588645, 'launch_rod_direction': 1.6075777874676735, 'separation_delay_charge': 0.09802386471768404, 'wind_standard_deviation': 5.714293517274425}"
50,34.414,0,7.254,339.1186777,1.47E-06,6070.364667,437.531176,-1685.268199,-81.82266282,48.02858843,1.365442829,"{'gross_weight': 14.91034424849969, 'diameter': 0.13055299182336952, 'launch_rod_length': 1.9217272979558966, 'launch_temperature': 291.76927210042567, 'wind_direction': 2.6565138958301544, 'wind_speed_average': 5.346680259738551, 'wind_turbulence_intensity': 2.904448177238164, 'launch_rod_angle': -0.17547000939163798, 'launch_rod_direction': 1.5048787462975128, 'separation_delay_charge': -0.3112617410213664, 'wind_standard_deviation': 2.809858600735805}"
51,33.03669842,0,7.254,322.4917231,1.41E-06,5632.185623,418.7403349,-2196.687005,-81.82954959,48.04500094,-0.768225763,"{'gross_weight': 1.922850772951243, 'diameter': 0.13086955276368537, 'launch_rod_length': 1.6723264627786105, 'launch_temperature': 292.0174733687142, 'wind_direction': 2.7288834824384987, 'wind_speed_average': 7.250111023657839, 'wind_turbulence_intensity': -8.161904315386748, 'launch_rod_angle': -0.19707261509779989, 'launch_rod_direction': 1.6204776128738474, 'separation_delay_charge': 0.08000688592464561, 'wind_standard_deviation': 4.752888342903226}"
52,32.4369618,0,7.254,329.1237495,3747.159691,5605.255341,422.2777309,3745.499152,-81.7496427,48.01764506,-1.291556838,"{'gross_weight': 7.792958927455223, 'diameter': 0.13140775238060487, 'launch_rod_length': 1.64366345534062, 'launch_temperature': 303.3453746513985, 'wind_direction': 4.231421379432334, 'wind_speed_average': 4.248235514371386, 'wind_turbulence_intensity': -0.7394464222200337, 'launch_rod_angle': -0.2637449815906028, 'launch_rod_direction': 1.53172792739572, 'separation_delay_charge': 0.1062636263887286, 'wind_standard_deviation': 9.418803479197054}"
53,34.304,0,7.254,337.4435547,83.32843359,6028.547669,435.5137546,83.32843359,-81.79887934,48.03286548,-2.014321221,"{'gross_weight': 31.441796768086846, 'diameter': 0.1307449774152677, 'launch_rod_length': 1.634417598266122, 'launch_temperature': 285.71607394976684, 'wind_direction': 3.1664850487941427, 'wind_speed_average': 5.151358853292779, 'wind_turbulence_intensity': -4.610719532001462, 'launch_rod_angle': -0.1947554431220388, 'launch_rod_direction': 1.564406795889128, 'separation_delay_charge': 0.28042366015444725, 'wind_standard_deviation': -1.2150474263166475}"
54,31.37155414,0,7.254,272.2065397,1249.938828,4485.456761,355.9695797,-1428.38723,-81.81919602,47.99537023,1.6297165,"{'gross_weight': 27.688175862950253, 'diameter': 0.13084696866004494, 'launch_rod_length': 1.8946029711442474, 'launch_temperature': 292.6496210359216, 'wind_direction': 1.2220181687061875, 'wind_speed_average': 12.187980955179214, 'wind_turbulence_intensity': 1.360172118820447, 'launch_rod_angle': -0.18339011192910748, 'launch_rod_direction': 1.655723129344344, 'separation_delay_charge': -0.1294869452071421, 'wind_standard_deviation': 3.8094297234486376}"
55,3.525188137,0,7.254,13.38446618,3.39E-06,170.8033614,90.82975864,-177.6357886,-81.80238741,47.99903377,6.533202317,"{'gross_weight': 14.467981054279756, 'diameter': 0.13201176289751723, 'launch_rod_length': 1.6394046034526306, 'launch_temperature': 311.34964185545755, 'wind_direction': 1.0269168715233636, 'wind_speed_average': 12.04540492892735, 'wind_turbulence_intensity': -4.099720001952108, 'launch_rod_angle': -0.2234193911512685, 'launch_rod_direction': 1.5758430080985115, 'separation_delay_charge': 0.5737184919905437, 'wind_standard_deviation': -2.4040226619806395}"
56,5.152042696,0,7.254,42.36599137,2.89E-06,277.0205702,125.3388578,-575.9654221,-81.80774069,47.99754613,-1.094456145,"{'gross_weight': 6.11869793424651, 'diameter': 0.13083915530009813, 'launch_rod_length': 1.6656721463629, 'launch_temperature': 279.45164360640223, 'wind_direction': 1.1284379447758723, 'wind_speed_average': 14.655375467896068, 'wind_turbulence_intensity': -0.9282442678686144, 'launch_rod_angle': -0.17803605221202048, 'launch_rod_direction': 1.6301649650497423, 'separation_delay_charge': 0.5100147246813382, 'wind_standard_deviation': 1.8381601335581945}"
57,34.504,0,7.254,332.9278468,3.84E-06,6106.256204,436.940079,-4090.943957,-81.85497195,47.98971642,0.104290078,"{'gross_weight': 10.80096607861897, 'diameter': 0.13110209107836654, 'launch_rod_length': 1.6356608676614983, 'launch_temperature': 315.0617507015882, 'wind_direction': 1.2988439908129115, 'wind_speed_average': 5.747400405606738, 'wind_turbulence_intensity': -1.5919712954640504, 'launch_rod_angle': -0.22528767628500185, 'launch_rod_direction': 1.5381433368721884, 'separation_delay_charge': 0.1410501243813575, 'wind_standard_deviation': 0.7876202256556424}"
58,33.7280625,0,7.254,328.5956858,1141.563185,5852.64423,427.7621696,1141.563185,-81.78465025,48.02341112,1.665584612,"{'gross_weight': 3.384234953031708, 'diameter': 0.1308245653231883, 'launch_rod_length': 1.979970257775915, 'launch_temperature': 291.0256390480317, 'wind_direction': 3.557295228898065, 'wind_speed_average': 0.3493350970158149, 'wind_turbulence_intensity': -2.1467128091174894, 'launch_rod_angle': -0.2047611470232495, 'launch_rod_direction': 1.6720297802539075, 'separation_delay_charge': 0.151801587445433, 'wind_standard_deviation': -0.5151567062412705}"
59,34.0580625,0,7.254,333.5350349,2.95E-06,5949.39259,432.6925175,-3118.439131,-81.8419316,48.02375256,1.955890948,"{'gross_weight': 16.2134194924253, 'diameter': 0.13031482401287492, 'launch_rod_length': 1.9900025064846314, 'launch_temperature': 288.41808261876247, 'wind_direction': 2.2757039985225114, 'wind_speed_average': 5.843240403128894, 'wind_turbulence_intensity': -0.17430971848670437, 'launch_rod_angle': -0.2182691382148496, 'launch_rod_direction': 1.573929975498466, 'separation_delay_charge': 0.1196742685742412, 'wind_standard_deviation': -1.429677468438355}"
60,33.71171855,0,7.254,332.5760762,3292.046037,5846.675922,428.3546127,3292.046037,-81.75577405,47.97707647,2.439534748,"{'gross_weight': 17.17146258952623, 'diameter': 0.131265926963693, 'launch_rod_length': 1.8484807212114607, 'launch_temperature': 292.60698283627033, 'wind_direction': 5.369746965419517, 'wind_speed_average': 4.789377686578981, 'wind_turbulence_intensity': 3.1896397985981526, 'launch_rod_angle': -0.2227576524345053, 'launch_rod_direction': 1.5863477034446043, 'separation_delay_charge': -0.18104764532167752, 'wind_standard_deviation': 4.611674332442938}"
61,3.451056298,0,7.254,13.38952827,2.48E-06,164.9894517,90.54413607,-148.3630425,-81.801994,47.99932571,1.121424239,"{'gross_weight': 8.047419177689587, 'diameter': 0.13116411832117292, 'launch_rod_length': 1.5692339880621056, 'launch_temperature': 293.33764795142326, 'wind_direction': 1.1029509022012178, 'wind_speed_average': 11.84959353090422, 'wind_turbulence_intensity': -8.359818506750019, 'launch_rod_angle': -0.1536349977017708, 'launch_rod_direction': 1.5175621352478375, 'separation_delay_charge': 0.39935927016947775, 'wind_standard_deviation': -2.1031310533764214}"
62,33.624,0,7.254,327.4550065,2.91E-06,5816.374997,426.382697,-2253.7687,-81.83028169,47.98416,1.497549111,"{'gross_weight': 25.02163979465471, 'diameter': 0.13114380925229485, 'launch_rod_length': 2.079427773900741, 'launch_temperature': 289.7786068045303, 'wind_direction': 0.9055657356051231, 'wind_speed_average': 0.19319000896556027, 'wind_turbulence_intensity': -2.311593968932898, 'launch_rod_angle': -0.20774070775461415, 'launch_rod_direction': 1.55991246578398, 'separation_delay_charge': 0.5426847377729657, 'wind_standard_deviation': -0.23338420489308395}"
63,34.17524128,0,7.254,341.0101603,1.20E-06,5988.537288,435.9571506,-1356.752757,-81.81822201,47.9633229,0.085066616,"{'gross_weight': 7.5304574514772415, 'diameter': 0.1306450329421773, 'launch_rod_length': 2.361667893922893, 'launch_temperature': 283.3220213481734, 'wind_direction': 0.3177729194596295, 'wind_speed_average': 7.991927805153783, 'wind_turbulence_intensity': -3.4632945940969773, 'launch_rod_angle': -0.2153213984216908, 'launch_rod_direction': 1.5790752102818966, 'separation_delay_charge': 0.09166676186737883, 'wind_standard_deviation': 4.43217668995226}"
64,32.71951775,0,7.254,323.3905989,1.23E-06,5558.594876,417.98777,-1967.071008,-81.82641381,47.95327434,4.098586558,"{'gross_weight': 5.0901076799491936, 'diameter': 0.13041543638035524, 'launch_rod_length': 1.7198484943742798, 'launch_temperature': 298.3027489337633, 'wind_direction': 0.3593968145222681, 'wind_speed_average': 8.209740181716166, 'wind_turbulence_intensity': 3.09580627526586, 'launch_rod_angle': -0.19486707085731644, 'launch_rod_direction': 1.6608704877469933, 'separation_delay_charge': -0.3169723026304484, 'wind_standard_deviation': 6.682697471478691}"
65,5.237233648,0,7.254,42.58853268,367.6352549,289.2733828,125.4989642,367.6352549,-81.79505849,48.00457483,0.976262279,"{'gross_weight': 13.81509919452845, 'diameter': 0.1310359150871927, 'launch_rod_length': 1.2850975858893827, 'launch_temperature': 306.74556360257645, 'wind_direction': 3.7673477602793084, 'wind_speed_average': 13.237092774359503, 'wind_turbulence_intensity': 6.1764636015350005, 'launch_rod_angle': -0.23481143029785423, 'launch_rod_direction': 1.5973180688652324, 'separation_delay_charge': 0.047685556653997166, 'wind_standard_deviation': 2.568731981358471}"
66,34.404,0,7.254,338.3623717,2.26E-06,6058.743311,436.7638927,-2361.623308,-81.83175511,48.02360844,0.140238194,"{'gross_weight': 15.991474560424928, 'diameter': 0.1310577169499502, 'launch_rod_length': 2.0345470459074315, 'launch_temperature': 287.0174877075653, 'wind_direction': 2.4115148639389057, 'wind_speed_average': 5.129841266573734, 'wind_turbulence_intensity': -1.5740910230354916, 'launch_rod_angle': -0.18949346218973961, 'launch_rod_direction': 1.7035331202125266, 'separation_delay_charge': 0.6955703554647138, 'wind_standard_deviation': 1.0690122462250493}"
67,33.534,0,7.254,324.5137309,2890.878141,5793.956902,425.2617286,2890.878141,-81.76114216,48.00531564,2.266525497,"{'gross_weight': 1.3853474535322956, 'diameter': 0.1314656065577841, 'launch_rod_length': 2.064525528312144, 'launch_temperature': 295.9195314913242, 'wind_direction': 4.512834475082696, 'wind_speed_average': -3.710741879255732, 'wind_turbulence_intensity': 6.559218864585169, 'launch_rod_angle': -0.21748031457853226, 'launch_rod_direction': 1.5739213315193703, 'separation_delay_charge': -0.005044556113171193, 'wind_standard_deviation': -3.7132898913452888}"
68,31.792625,0,7.254,299.6002652,3719.472386,5203.261694,397.8839903,3719.472386,-81.75006134,47.94667041,0.107603418,"{'gross_weight': 13.402859150877303, 'diameter': 0.13089222545382226, 'launch_rod_length': 1.9595208429815476, 'launch_temperature': 300.73951888223525, 'wind_direction': -0.5618424735209748, 'wind_speed_average': 10.09948898528918, 'wind_turbulence_intensity': -1.9971839374278122, 'launch_rod_angle': -0.2607622134877033, 'launch_rod_direction': 1.6474384580738795, 'separation_delay_charge': -0.05851121053487317, 'wind_standard_deviation': 2.885669749596301}"
69,33.7080625,0,7.254,326.2209365,2.75E-06,5859.016244,428.3653384,-4038.948811,-81.85430871,48.02339001,1.765008675,"{'gross_weight': 9.933026115787584, 'diameter': 0.1302144836658036, 'launch_rod_length': 1.3243854199085603, 'launch_temperature': 303.3988462503568, 'wind_direction': 2.1448747035926385, 'wind_speed_average': 6.659370473385805, 'wind_turbulence_intensity': -0.2886112246855205, 'launch_rod_angle': -0.1826331721368678, 'launch_rod_direction': 1.5489730330777631, 'separation_delay_charge': 0.22316504190350447, 'wind_standard_deviation': 2.3286296582684765}"
70,33.224,0,7.254,320.5167136,0.321784897,5678.203447,419.8616676,-4.024434974,-81.80005403,47.94042605,1.076591771,"{'gross_weight': 13.865376624538987, 'diameter': 0.1316206899424287, 'launch_rod_length': 2.035801656904235, 'launch_temperature': 298.9509234810406, 'wind_direction': -0.0019569936039594005, 'wind_speed_average': 10.763960915073707, 'wind_turbulence_intensity': 2.075114736591521, 'launch_rod_angle': -0.22593631928554947, 'launch_rod_direction': 1.53337246236849, 'separation_delay_charge': -0.5271105527412734, 'wind_standard_deviation': 2.6687399384151402}"
71,33.6680625,0,7.254,327.5589215,4.02E-06,5816.776974,426.2957731,-5470.734462,-81.8735138,47.99038005,1.629664366,"{'gross_weight': 5.713456485091301, 'diameter': 0.1312572228958467, 'launch_rod_length': 1.9870547523339424, 'launch_temperature': 289.61317202043244, 'wind_direction': 1.378782605784261, 'wind_speed_average': 8.817447136246654, 'wind_turbulence_intensity': 0.8290739877495731, 'launch_rod_angle': -0.23164564871328439, 'launch_rod_direction': 1.512213920594206, 'separation_delay_charge': 0.06391014110014724, 'wind_standard_deviation': -1.1331660270911865}"
72,34.36532813,0,7.254,337.9142628,3.34E-06,6045.157151,436.0289321,-3412.016802,-81.84585055,47.99159117,-3.986836962,"{'gross_weight': 14.452318461838935, 'diameter': 0.13080589284542898, 'launch_rod_length': 1.8717777690926796, 'launch_temperature': 286.51887199480433, 'wind_direction': 1.3037391825516211, 'wind_speed_average': 4.809073175163647, 'wind_turbulence_intensity': 4.434001797758352, 'launch_rod_angle': -0.19385563084516966, 'launch_rod_direction': 1.598029287238259, 'separation_delay_charge': 0.0730722227486002, 'wind_standard_deviation': -0.45461934821275096}"
73,33.7680625,0,7.254,331.1902834,3.93E-06,5852.710325,428.3214478,-4120.468975,-81.85536234,47.98379818,-0.31649889,"{'gross_weight': 1.2820953826588113, 'diameter': 0.13094835205202246, 'launch_rod_length': 1.8444683812109084, 'launch_temperature': 280.78928796574746, 'wind_direction': 1.1587143869105945, 'wind_speed_average': 6.1279770882570315, 'wind_turbulence_intensity': -0.9873252633469906, 'launch_rod_angle': -0.24361233135325272, 'launch_rod_direction': 1.6514287606254563, 'separation_delay_charge': 0.33379496870072134, 'wind_standard_deviation': -0.587700283299838}"
74,34.162625,0,7.254,334.249685,3.71E-06,5990.517897,434.0374959,-4981.01808,-81.86695315,48.00578896,-2.125104808,"{'gross_weight': 12.725633926774261, 'diameter': 0.13043073580114134, 'launch_rod_length': 2.1009847605892387, 'launch_temperature': 296.37784258075396, 'wind_direction': 1.7010450622901665, 'wind_speed_average': 8.654963436915487, 'wind_turbulence_intensity': -5.057778655923075, 'launch_rod_angle': -0.2101059618759148, 'launch_rod_direction': 1.5288413021971556, 'separation_delay_charge': -0.3224647916169297, 'wind_standard_deviation': 2.4941307890970323}"
75,33.20532813,0,7.254,320.2485721,3.91E-06,5661.075671,419.2150826,-6221.924757,-81.88363816,48.00896895,-0.186542484,"{'gross_weight': 10.22374019083483, 'diameter': 0.13086662424821213, 'launch_rod_length': 2.0167300664042767, 'launch_temperature': 290.1779686646288, 'wind_direction': 1.7315220266949225, 'wind_speed_average': 10.001386824118473, 'wind_turbulence_intensity': -1.2433803827500407, 'launch_rod_angle': -0.22370123434923395, 'launch_rod_direction': 1.5999902788446736, 'separation_delay_charge': 0.221653651511858, 'wind_standard_deviation': -2.888060894145827}"
76,3.661381181,0,7.254,12.81310072,8.05E-07,145.6210077,74.89668839,-28.34543004,-81.80038097,48.00108923,3.245143138,"{'gross_weight': 14.17521423550946, 'diameter': 0.1309495384421227, 'launch_rod_length': 2.258363822701974, 'launch_temperature': 300.82363176557215, 'wind_direction': 2.911586559737148, 'wind_speed_average': 13.26751896825507, 'wind_turbulence_intensity': -0.7643915558361255, 'launch_rod_angle': -0.1977085864557077, 'launch_rod_direction': 1.5782917774817444, 'separation_delay_charge': -0.02611143954265425, 'wind_standard_deviation': 3.069100645087487}"
77,33.56532813,0,7.254,325.3211594,1.66E-06,5782.97866,425.0481309,-3120.901085,-81.8419086,47.95470655,2.616306225,"{'gross_weight': 10.68958464366258, 'diameter': 0.13228590594141848, 'launch_rod_length': 1.7159612234333643, 'launch_temperature': 292.6300749119654, 'wind_direction': 0.5528479067727163, 'wind_speed_average': 9.882588837594346, 'wind_turbulence_intensity': 1.9572161601383633, 'launch_rod_angle': -0.17544643801500132, 'launch_rod_direction': 1.5277315803051377, 'separation_delay_charge': -0.852458018658385, 'wind_standard_deviation': 0.3128162911981244}"
